5,25.17,52,10,2.03,378,0.01,0.01,1,3.22,7.08
6,25.17,52,10,2.2,371,0.01,0.01,1,2.43,5.1
7,25.17,52,10,2.41,375,0.01,0.01,1,4.42,9.4
8,25.17,52,10,2.21,419,0.01,0.01,1,5.35,13.66
9,25.17,52,10,2.33,410,0.01,0.01,1,7.28,18.93
10,25.17,52,10,2.34,440,0.01,0.01,1,7.21,19.72
11,25.17,52,10,2.46,508,0.01,0.01,1,11.24,36.53
12,25.17,52,10,2.4,546,0.01,0.01,1,9.43,31.75
13,25.17,52,10,2.4,560,0.01,0.01,1,14.09,49.86
14,25.17,52,10,2.3,560,0.01,0.01,1,11.24,41.17
15,25.17,52,10,2.24,574,0.01,0.01,1,12.78,48.22
16,25.17,52,10,2.05,533,0.01,0.01,1,11.77,38.86
17,25.17,52,10,1.85,541,0.01,0.01,1,13.06,45.81
18,25.17,52,10,1.91,533,0.01,0.01,1,11.41,39.5
19,25.17,52,10,2.12,545,0.01,0.01,1,10.76,38.02
20,25.17,52,10,1.89,550,0.01,0.01,1,12.22,44.21
21,25.17,52,10,1.79,542,0.01,0.01,1,10.43,36.21
22,25.17,52,10,1.8,518,0.01,0.01,1,9.28,30.58
23,25.17,52,10,1.98,558,0.01,0.01,1,11.33,39.05
24,25.17,52,10,1.64,559,0.01,0.01,1,10.87,37.2
1,25.17,52,20,1.98,255,0.01,0.01,0.01,0,0
2,25.17,52,20,2.08,267,0.01,0.01,0.01,0.81,0.54
3,25.17,52,20,1.98,271,0.01,0.01,0.01,0.66,0.43
4,25.17,52,20,1.93,306,0.01,0.01,0.01,2.63,2.19
5,25.17,52,20,2.08,355,0.01,0.01,0.01,3.28,3.25
6,25.17,52,20,1.99,327,0.01,0.01,0.01,4.04,3.88
7,25.17,52,20,2.3,351,0.01,0.01,0.01,4.88,4.95
8,25.17,52,20,2.33,359,0.01,0.01,0.01,6.13,6.76
9,25.17,52,20,2.16,365,0.01,0.01,0.01,8.83,10.25
10,25.17,52,20,2.1,405,0.01,0.01,0.01,8.62,11.22
11,25.17,52,20,2.18,467,0.01,0.01,0.01,12.45,19.21
12,25.17,52,20,2.18,496,0.01,0.01,0.01,15.71,26.71
13,25.17,52,20,2.32,503,0.01,0.01,0.01,13.97,22.91
14,25.17,52,20,2.08,496,0.01,0.01,0.01,14.06,23.63
15,25.17,52,20,2.26,493,0.01,0.01,0.01,15.28,26.27
16,25.17,52,20,2.05,498,0.01,0.01,0.01,13.69,22.69
17,25.17,52,20,1.95,495,0.01,0.01,0.01,14.7,24.6
18,25.17,52,20,1.86,495,0.01,0.01,0.01,13.71,22.33
19,25.17,52,20,1.83,484,0.01,0.01,0.01,15.12,23.8
20,25.17,52,20,1.67,484,0.01,0.01,0.01,15.72,25.21
21,25.17,52,20,1.72,488,0.01,0.01,0.01,14.65,22.76
22,25.17,52,20,1.8,499,0.01,0.01,0.01,14.65,23.24
23,25.17,52,20,1.71,508,0.01,0.01,0.01,14.8,24.95
24,25.17,52,20,1.63,498,0.01,0.01,0.01,14.12,23.4
1,25.17,52,20,2.1,269,0.1,0.01,0.01,0,0
2,25.17,52,20,2.4,267,0.1,0.01,0.01,1.22,0.83
3,25.17,52,20,2.13,274,0.1,0.01,0.01,0.94,0.64
4,25.17,52,20,2.22,331,0.1,0.01,0.01,2.89,2.73
5,25.17,52,20,2.26,354,0.1,0.01,0.01,3.57,3.56
6,25.17,52,20,2.34,355,0.1,0.01,0.01,4.94,5.21
7,25.17,52,20,2.48,367,0.1,0.01,0.01,5.71,6.36
8,25.17,52,20,2.27,383,0.1,0.01,0.01,6.76,7.8
9,25.17,52,20,2.37,388,0.1,0.01,0.01,9.88,11.96
10,25.17,52,20,2.31,414,0.1,0.01,0.01,9.42,12.16
11,25.17,52,20,2.48,468,0.1,0.01,0.01,12.25,19.03
12,25.17,52,20,2.4,496,0.1,0.01,0.01,14.05,22.65
13,25.17,52,20,2.43,514,0.1,0.01,0.01,15.89,27.64
14,25.17,52,20,2.41,519,0.1,0.01,0.01,16.01,27.42
15,25.17,52,20,2.39,529,0.1,0.01,0.01,15.62,28.18
16,25.17,52,20,2.17,489,0.1,0.01,0.01,15.15,24.77
17,25.17,52,20,1.92,529,0.1,0.01,0.01,15.3,26.49
18,25.17,52,20,2.06,502,0.1,0.01,0.01,15.5,25.82
19,25.17,52,20,1.97,513,0.1,0.01,0.01,16.05,28.02
20,25.17,52,20,2.03,497,0.1,0.01,0.01,16.69,27.05
21,25.17,52,20,1.81,512,0.1,0.01,0.01,14.42,23.92
22,25.17,52,20,1.63,486,0.1,0.01,0.01,14.45,22.91
23,25.17,52,20,2,516,0.1,0.01,0.01,16.26,28.28
24,25.17,52,20,1.75,507,0.1,0.01,0.01,16.18,27.12
1,25.17,52,20,2.26,273,1,0.01,0.01,0,0
2,25.17,52,20,2.39,289,1,0.01,0.01,1.44,1.08
3,25.17,52,20,2.25,283,1,0.01,0.01,1.31,0.93
4,25.17,52,20,2.23,329,1,0.01,0.01,3.31,3.07
5,25.17,52,20,2.47,372,1,0.01,0.01,4.09,4.4
6,25.17,52,20,2.37,369,1,0.01,0.01,4.98,5.54
7,25.17,52,20,2.62,402,1,0.01,0.01,5.75,6.86
8,25.17,52,20,2.44,404,1,0.01,0.01,7.73,9.97
9,25.17,52,20,2.42,397,1,0.01,0.01,10.09,12.68
10,25.17,52,20,2.28,440,1,0.01,0.01,10.97,15.75
11,25.17,52,20,2.43,471,1,0.01,0.01,13.43,20.16
12,25.17,52,20,2.2,535,1,0.01,0.01,14.61,25.59
13,25.17,52,20,2.52,536,1,0.01,0.01,17.58,32.19
14,25.17,52,20,2.43,522,1,0.01,0.01,16.82,28.73
15,25.17,52,20,2.29,530,1,0.01,0.01,16.25,29.87
16,25.17,52,20,2.26,519,1,0.01,0.01,17.3,31.4
